ID,Age,Income,Postcode,Gender,Outgoings,Approved
456776590,42,67336,BT66 7NE,a,12385,True
456776687,39,132057,ML12 6ZJ,a,21814,True
456776823,75,50205,WA1 3RH,a,20198,True
456776884,36,127433,SO45 3HA,b,17320,True
456777020,72,87146,SO51 8LL,a,15080,False
456777131,83,39279,S40 3QH,a,20326,True
456777241,93,107726,ML6 8PT,a,18721,True
456777275,27,135694,DN15 8GZ,b,24057,True
456777394,46,138168,CM16 7BH,a,17968,True
456777471,23,77228,OL2 5SF,b,1128,False
456777587,39,19578,RH19 3YF,a,24860,False
456777719,71,68923,SW1V 4ET,b,2930,True
456777794,46,17545,WA5 8BB,a,23376,False
456777891,43,138200,TS1 4QJ,b,5040,False
456778018,70,18596,LE5 2AB,b,3187,False
456778077,29,78628,MK18 5BZ,b,20497,True
456778203,55,126711,NP8 1EU,b,7610,True
456778320,72,9672,CO16 9LG,a,19547,False
456778441,93,17640,LU5 6GW,a,22203,False
456778499,51,83368,WA11 9BT,b,16818,True
456778637,89,18989,CF41 7LR,b,13008,False
456778721,73,145345,IP30 9DU,b,17466,True
456778833,85,102234,NP44 2JX,a,15310,True
456778913,65,121877,CH61 3UL,a,1711,False
456778992,44,148654,S3 9JT,a,10251,True
456779121,73,21583,SY11 4RD,b,14288,True
456779237,89,68919,KT5 8JD,a,17103,False
456779305,57,107528,ST6 8FE,a,19421,True
456779421,73,107478,LE16 9NQ,a,8570,False
456779518,70,26535,SG3 6NN,b,22723,True
456779615,67,49903,G72 9PQ,b,12873,False
456779703,55,16623,CV10 0UN,a,9227,False
456779818,70,97962,TD1 3RW,b,20703,True
456779887,39,nil,SS2 6DJ,b,12717,False
456779887,39,8404,SS2 6DJ,b,12717,False
456780022,74,54916,WN8 7PF,b,19609,False
456780090,42,149337,HP21 9NT,b,3257,True
456780243,95,147791,SP2 7TA,b,18450,True
456780344,96,77296,WV5 9AG,b,21805,True
456780425,77,125795,BD9 6AN,b,10654,True
456780536,88,22141,W10 4AD,a,658,False
456780581,33,95355,NP20 3AU,a,17998,False
456780698,50,127120,PO2 9AZ,b,12532,True
456780813,65,106811,PL6 7TJ,b,21962,True
456780923,75,128768,ST4 3NR,b,2787,True
456781038,90,76501,BH20 7NS,a,23731,True
456781100,52,77886,NW2 1NN,b,13815,False
456781226,78,97954,CB5 8PB,a,17477,False
456781337,89,123270,NG9 4EZ,a,13307,True
456781374,26,121102,PE2 8TT,a,8101,True
456781537,89,106925,GU21 5DR,b,16946,True
456781576,28,148888,CT5 2DT,a,17654,True
456781677,29,115266,OX3 8RJ,b,18218,False
456781818,70,55165,M29 8DL,b,24234,False
456781928,80,43914,WC1N 1AN,b,23399,False
456781995,47,54972,NW9 0UX,a,9998,False
456782135,87,4712,CM6 2NR,b,11148,False
456782210,62,88592,CW5 5XW,b,999999999999999999999999,True
456782210,62,88592,CW5 5XW,b,2309,True
456782293,45,54108,GL5 2LW,a,18389,False
456782387,39,19593,HA6 3EX,b,18365,False
456782517,69,26690,EH10 6PJ,a,15761,False
456782625,77,48940,BH24 2PG,a,15793,True
456782667,19,97689,CV4 8BE,b,5969,True
456782783,35,106942,CM1 4UE,a,19077,True
456782917,69,8827,DN21 1TJ,b,12484,False
456783039,91,46518,LU1 1DD,b,10410,False
456783128,80,78069,EH8 9TF,b,23551,False
456783196,48,16534,SG9 9QX,a,2673,False
456783324,76,44883,FK7 7RU,a,19197,False
456783420,72,40841,WF14 9AR,a,23624,False
456783529,81,34706,M9 8DP,a,12540,True
456783583,35,101098,KY11 8PZ,b,16541,True
456783733,85,105037,TS2 1RL,b,7446,False
456783834,86,38513,PO4 8LH,a,11931,True
456783899,51,103568,TW9 4LE,b,15516,True
456784010,62,138199,SG4 9JL,b,19580,True
456784133,85,102719,G33 6QD,b,4610,True
456784173,25,5122,EH15 2EL,a,13545,False
456784319,71,81287,BH12 5HE,b,18202,True
456784429,81,39799,BN7 2QT,b,2964,True
456784504,56,84631,SG8 5AB,a,24698,False
456784600,52,64605,CA28 9UJ,b,23349,True
456784692,44,64850,HD8 9LF,a,8372,True
456784838,90,96068,EX3 0PX,b,16174,False
456784925,77,116490,NG34 9JR,a,2004,False
456785035,87,134782,IG10 9GR,a,4150,True
456785098,50,96970,BB11 5LX,a,13515,True
456785179,31,9085,TS27 4BN,a,3933,False
456785284,36,146941,RM2 6NX,a,11763,True
456785424,76,93032,PA11 3RT,a,19857,False
456785516,68,60845,CV32 4PR,b,7483,False
456785618,70,86448,PH15 2BY,b,2830,True
456785677,29,39452,HP4 3RZ,b,24018,False
456785784,36,30945,L23 5TT,b,18147,True
456785935,87,nil,KY1 4PE,b,3448,False
456785935,87,11066,KY1 4PE,b,3448,False
456786041,93,108516,CV22 6BL,b,16316,True
456786119,71,131622,PO13 0SB,b,21036,True
456786179,31,127087,TN1 2UL,a,17749,True
456786296,48,15765,NE10 0BB,b,14333,True
456786437,89,105932,CF83 1BZ,b,20865,True
456786467,19,119053,OX5 3BD,a,19117,True
456786621,73,25127,M3 7FR,a,23657,False
456786724,76,93209,NR30 9SU,b,22615,False
456786790,42,122909,TR26 3EE,a,10359,True
456786878,30,78579,M25 0NH,b,10497,True
456787025,77,91138,ML1 4AR,b,6563,True
456787124,76,118756,EX2 5FJ,b,23310,True
456787244,96,143466,LL13 8HP,a,14027,False
456787323,75,77266,SW17 8DE,a,17599,True
456787384,36,117117,SE1 2NE,a,10627,False
456787505,57,103326,PL2 1DA,b,2528,True
456787606,58,144449,LN11 7DZ,a,3601,True
456787716,68,102876,SA18 2AF,a,22964,True
456787786,38,107415,DT9 3AP,b,18416,True
456787890,42,11846,IP14 2DQ,b,6958,False
456788038,90,57680,GU24 8QH,b,785,True
456788093,45,64415,WA10 6HE,a,9405,False
456788171,23,67308,KT12 2QS,a,12243,True
456788312,64,16453,CH61 8SB,a,3098,False
456788421,73,101359,PE31 6LH,a,1462,True
456788510,62,62620,TN37 7AP,b,20471,True
456788623,75,78357,NW8 6HH,b,13389,True
456788681,33,48842,LL18 6HB,b,16532,True
456788795,47,92272,RH12 3TU,b,6782,True
456788912,64,68602,BH23 5DE,b,1158,True
456789024,76,103601,PA4 8AW,a,10636,True
456789143,95,88541,WA9 5NU,b,24507,False
456789194,46,47415,BT29 4DZ,a,4812,False
456789313,65,nil,DE22 2JT,b,11896,True
456789313,65,101835,DE22 2JT,b,11896,True
456789390,42,22583,WF17 8EA,b,10301,False
456789522,74,103120,IV2 6BN,a,999999999999999999999999,True
456789522,74,103120,IV2 6BN,a,12813,True
456789585,37,53495,IP3 0EA,a,15794,False
456789714,66,92048,WA16 0JS,a,23555,True
456789795,47,40570,WS12 0SR,b,9605,True
456789877,29,146871,EN5 2AT,a,18992,True
456789978,30,95303,PR26 7JY,b,2344,True
456790144,96,22013,SY20 9RT,b,22802,False
456790199,51,94160,CW2 8JD,a,7679,True
456790285,37,5423,CF47 8TF,a,8200,False
456790429,81,127812,SA13 1TG,b,4396,True
456790539,91,79712,RG12 1AP,a,4486,True
456790593,45,79597,NE65 7UW,a,12113,True
456790729,81,142659,TW17 0JL,b,10999,False
456790806,58,111304,EX31 2EW,b,14235,True
456790930,82,101651,OX7 6TR,a,22686,True
456790987,39,40867,CH46 7TZ,a,12416,False
456791122,74,61452,WC1N 2JA,a,22815,False
456791203,55,84789,BH16 6AF,a,17133,True
456791344,96,98897,B60 2HA,a,18523,True
456791376,28,107400,ME5 9QF,b,9262,True
456791533,85,67248,HP1 2QF,a,4158,False
456791606,58,137144,AB39 3TN,a,21682,True
null,null,null,null,null,999999999999999999999999,True
456791723,75,54935,E2 0JL,b,8585,True
456791825,77,139696,KY11 4AX,b,1158,True
456791928,80,31613,RG28 7LG,a,2529,True
456792021,73,147799,B64 7JN,b,19998,True
456792076,28,36939,M35 9GQ,b,1940,True
456792172,24,78378,B20 2DY,a,10445,True
456792292,44,26130,G42 7AP,a,17694,True
456792414,66,87455,M45 8LN,b,2698,False
456792502,54,85064,AB51 8YS,b,21719,True
456792596,48,15672,SW10 0SR,b,18624,False
456792710,62,86470,SE11 6BX,a,12110,True
456792767,19,67910,SG5 4FE,b,13619,False
456792914,66,99424,NE67 5EW,a,8584,True
456793026,78,115448,KT1 3DU,b,892,True
456793104,56,44700,BT28 9TF,b,11586,True
456793192,44,77203,SE18 2PQ,a,4830,False
456793275,27,146009,TR11 3XJ,b,16974,True
456793368,20,72507,TS24 8QY,b,13726,False
456793520,72,116082,PO2 0UD,b,18367,True
456793567,19,102863,DT7 3TY,a,5193,True
456793728,80,75447,SK14 1XD,a,19484,False
456793772,24,136938,PO38 2LD,b,23169,True
456793895,47,76567,BS2 9LJ,b,15985,False
456793988,40,16963,EH11 1JG,b,10102,True
456794089,41,28453,M11 1DS,a,19293,False
456794238,90,133300,SP4 9PY,b,1386,True
456794308,60,27563,S75 1QG,a,4306,False
456794442,94,7764,TA8 1BZ,b,2918,False
456794539,91,98722,WA7 5UZ,a,1598,False
456794610,62,138076,BR2 9EQ,a,20576,False
456794680,32,nil,LE3 2RR,a,17085,False
456794680,32,75537,LE3 2RR,a,17085,False
456794808,60,30802,NR6 6BH,b,14872,True
456794889,41,44730,DL14 6HL,b,13834,True
456795027,79,130297,B60 3QU,b,15342,True
456795100,52,122263,WF17 7EZ,b,15122,True
456795205,57,136345,CA8 2BQ,b,10840,True
456795331,83,128722,WR4 9NH,a,13998,True
456795391,43,132746,SW8 1EA,a,17738,True
456795467,19,31403,BH15 3SE,a,5797,False
456795623,75,140902,EN6 1SG,a,19896,True
456795733,85,15704,OL2 8QB,a,16502,False
456795825,77,64259,CB23 8BN,b,7087,True
456795912,64,30201,SK17 7PA,a,3278,True
456796005,57,nil,ME13 8AF,a,9563,False
456796005,57,85329,ME13 8AF,a,9563,False
456796103,55,15458,CH3 6PB,a,16830,False
456796197,49,75669,TN12 7JT,b,12104,True
456796313,65,140522,SO16 5PH,a,5955,False
456796408,60,95701,BT4 2PT,b,5259,False
456796536,88,112605,CT6 6HR,b,22097,True
456796608,60,27917,PO20 7JH,a,9133,True
456796687,39,109173,MK18 1UG,b,1320,True
456796779,31,120091,S1 9FN,b,3169,True
456796905,57,28545,SG19 2RX,b,15568,True
456796988,40,78200,DN12 3NX,a,10160,False
456797142,94,39707,TF2 9RW,a,20445,True
456797176,28,nil,HX3 6UX,a,4601,True
456797176,28,46427,HX3 6UX,a,4601,True
456797304,56,14729,RG10 0XH,b,22046,False
null,null,null,null,null,999999999999999999999999,True
456797441,93,57689,W1D 6JT,a,23790,True
456797489,41,32072,AL7 3EA,b,21137,True
456797619,71,101548,SS9 5UF,a,2519,True
456797724,76,64950,NE5 2AP,b,17278,True
456797786,38,70538,CR4 3SB,a,12024,True
456797897,49,nil,WA10 6EX,a,19417,False
456797897,49,5586,WA10 6EX,a,19417,False
456798042,94,111554,CT17 0HB,a,11107,True
456798091,43,111303,IP14 4DE,a,15730,True
456798216,68,nil,CW2 7SF,b,11092,True
456798216,68,134866,CW2 7SF,b,11092,True
456798310,62,45516,AB54 7SU,a,10287,False
456798431,83,94826,CV12 0GG,a,1640,False
456798490,42,39173,PA4 8QD,b,20346,True
456798574,26,133240,SW10 0BB,a,5425,False
456798695,47,52202,N2 0RW,b,10623,False
456798800,52,85540,B18 5LD,b,24350,False
456798873,25,nil,DT3 4EN,a,6496,True
456798873,25,23298,DT3 4EN,a,6496,True
456799037,89,146784,DT8 3LT,b,12518,True
456799110,62,140441,BT53 7QU,b,23289,True
456799215,67,13716,EH51 9JT,b,12542,True
456799316,68,73756,DA7 4BN,a,23836,False
456799406,58,101587,BT76 0AL,b,6914,False
456799535,87,21163,BR2 8FA,b,9827,True
456799640,92,105089,BD19 3TQ,b,7535,True
456799727,79,119750,KA20 4EH,b,23499,True
456799772,24,12315,RG6 3DU,a,11905,False
456799892,44,33623,LL18 5HQ,b,21364,True
456800032,84,140313,M34 3GQ,b,931,True
456800086,38,98660,CA15 7DL,a,11533,True
456800202,54,96432,EX32 0JS,a,21879,False
456800322,74,145628,SW1Y 5ER,a,6774,True
456800382,34,nil,ST9 9DW,b,24444,False
456800382,34,35971,ST9 9DW,b,24444,False
456800527,79,5914,CW11 1XS,b,10795,False
456800584,36,102969,YO17 8EN,b,12405,True
456800713,65,88186,CA2 5BT,b,8901,False
456800834,86,122768,IM2 2BG,a,8481,True
456800908,60,27747,WV6 8DF,a,16297,True
456801033,85,63447,RH1 3EF,a,5923,False
456801084,36,138132,B42 2BZ,a,1736,True
456801180,32,69897,HP14 3JF,a,12289,True
456801289,41,102987,RH9 8AS,a,2179,True
456801409,61,101926,W1D 4RQ,a,2388,True
456801486,38,144511,OX16 5EY,a,13422,True
456801622,74,23578,NE23 1HB,b,8946,True
456801721,73,17670,BD20 8DB,a,22585,False
456801815,67,80590,BS5 0ED,a,24991,False
456801892,44,57779,BT47 2SL,a,4175,True
456801979,31,95003,BT30 6HF,a,14531,True
456802076,28,73612,OX15 6JQ,a,3537,False
456802191,43,96170,PE30 3BZ,a,10708,False
456802329,81,nil,EX12 3BW,b,17802,True
456802329,81,98506,EX12 3BW,b,17802,True
456802381,33,96733,M20 4WF,a,2214,False
456802543,95,125210,LL37 2JZ,a,16897,True
456802628,80,50205,KA1 3RP,b,7090,False
456802680,32,30339,TS3 0BQ,a,6147,False
456802781,33,132307,PO30 1BF,a,5111,True
456802929,81,105682,LS15 8SF,b,24413,True
456802992,44,129137,B31 2PX,b,24167,True
null,null,null,null,null,999999999999999999999999,True
456803135,87,142695,CM77 8NQ,b,20161,True
456803173,25,47262,WR5 1SX,b,14351,True
456803292,44,27450,BL9 8EP,a,13788,True
456803401,53,33066,NE5 5DB,b,1196,False
456803523,75,6234,CM9 8NG,b,4622,False
456803609,61,101385,SY11 4BG,b,4621,True
456803668,20,110331,CV6 5EB,b,19060,False
456803790,42,105420,TS21 1LF,b,1741,True
456803938,90,52285,CF14 9DW,a,1245,False
456804004,56,51742,BB10 4RB,a,2511,False
456804067,19,36933,NN1 3JE,a,20537,True
456804219,71,nil,SL6 6NZ,a,13526,True
456804219,71,139476,SL6 6NZ,a,13526,True
456804303,55,72986,BR5 2FG,b,23303,False
456804381,33,5981,S81 7PA,b,1603,False
456804528,80,124820,LS14 1JX,a,8126,True
456804618,70,104591,DD2 5BD,a,3817,True
456804709,61,5835,SG1 2QB,b,999999999999999999999999,False
456804709,61,5835,SG1 2QB,b,9923,False
456804820,72,12157,WF7 7LE,b,14180,False
456804897,49,100165,CB25 9FG,b,999999999999999999999999,False
456804897,49,100165,CB25 9FG,b,8131,False
456804978,30,104294,GY3 5PU,a,9725,True
456805069,21,149851,DE22 2GP,b,7865,True
456805197,49,53788,WS9 8QW,a,1736,False
456805331,83,87646,SO14 3TJ,a,999999999999999999999999,True
456805331,83,87646,SO14 3TJ,a,2723,True
456805428,80,143805,NR32 5AW,a,15666,True
456805513,65,148653,LL54 5ET,b,999999999999999999999999,True
456805513,65,148653,LL54 5ET,b,7555,True
456805634,86,101378,TR13 8WE,b,21105,True
456805738,90,99069,EC2P 2HU,a,22150,False
456805818,70,63007,BD20 5RE,a,9135,False
456805868,20,44289,HP1 2TQ,a,6497,True
456806025,77,148924,LS23 6FJ,a,19767,False
456806102,54,107165,CR0 2RF,a,22456,True
456806242,94,46154,NR31 8LQ,b,8159,False
456806293,45,94571,SM7 3AG,a,999999999999999999999999,True
456806293,45,94571,SM7 3AG,a,19058,True
456806424,76,115647,NE24 3EL,b,24961,True
456806482,34,nil,M41 8UJ,b,16592,False
456806482,34,14550,M41 8UJ,b,16592,False
456806600,52,105617,HR6 8RT,b,13222,True
456806722,74,141448,E11 3EW,a,23602,True
456806771,23,142719,CB9 0DX,b,919,True
456806928,80,60502,SW14 7AU,b,23010,False
456807003,55,nil,GU9 1PW,a,11399,True
456807003,55,29953,GU9 1PW,a,11399,True
null,null,null,null,null,999999999999999999999999,False
456807080,32,92820,G2 5NE,b,18475,False
456807229,81,83652,NG32 1LH,b,4220,True
456807279,31,nil,EX31 3LT,b,16158,True
456807279,31,55976,EX31 3LT,b,16158,True
456807378,30,111823,M24 5QJ,a,15586,True
456807470,22,80840,RM3 8YD,b,21954,True
456807642,94,48316,EH7 6TL,a,9277,True
456807699,51,23446,HU17 8ZN,a,5122,True
456807821,73,100634,KY1 4DX,a,3568,False
456807898,50,26331,WN8 6QD,b,12108,False
456808000,52,58056,IV2 6AZ,b,21608,True
null,null,null,null,null,999999999999999999999999,True
456808074,26,143271,GL4 4NY,b,15351,True
456808181,33,55520,B98 8YN,b,8899,False
456808333,85,nil,AB16 9DJ,b,10736,True
456808333,85,58523,AB16 9DJ,b,10736,True
456808399,51,60006,SE9 1TT,a,18135,False
456808526,78,92276,CV32 5LA,b,6933,True
456808569,21,79177,PL19 0LU,b,13670,True
456808678,30,105910,G44 4NX,b,21864,True
456808779,31,120416,E3 3YR,b,12629,False
456808937,89,68693,G33 4EF,b,18921,False
456809002,54,6552,RG4 8NE,a,24904,False
456809120,72,19511,BB1 7HJ,a,18975,True
456809174,26,93485,BA4 9SA,a,11962,True
456809320,72,84164,PR2 6TL,a,7217,False
456809429,81,53601,NG17 4NL,a,9858,False
456809485,37,101371,BT42 4PF,b,2167,True
456809615,67,34508,SO15 3HJ,a,22651,False
456809731,83,47056,NE5 1PA,b,17829,False
456809787,39,115190,PA1 2NE,a,13407,True
456809933,85,5350,TN11 8DL,b,9657,False
456810001,53,77671,SA48 7DT,a,15511,True
456810098,50,101680,CA28 6DA,a,1923,True
456810234,86,nil,SY3 9DF,a,14363,False
456810234,86,120983,SY3 9DF,a,14363,False
456810316,68,60811,SW16 2SE,a,8061,False
456810418,70,101612,IP22 5RD,b,23483,True
456810501,53,30019,BB12 8JD,b,7015,False
456810643,95,133374,S43 3WL,a,7632,True
456810666,18,101104,PO30 1NY,b,999999999999999999999999,True
456810666,18,101104,PO30 1NY,b,7570,True
456810789,41,140824,BA4 5UZ,b,5963,True
456810944,96,143208,PO18 8GB,b,11902,True
456810977,29,92678,NG17 8HY,b,24017,True
456811084,36,65483,HU15 2BE,a,10948,True
456811230,82,nil,NE9 5BD,a,19587,False
456811230,82,11787,NE9 5BD,a,19587,False
456811280,32,96613,EH21 7FF,b,6067,False
456811428,80,20053,NP12 0BN,b,20030,False
456811472,24,17202,BL1 5NB,b,14487,True
456811643,95,nil,NE23 1TF,b,10348,True
456811643,95,135667,NE23 1TF,b,10348,True
456811702,54,25541,G82 5AB,b,8816,True
456811793,45,122314,SE8 4LG,b,14312,True
456811934,86,116972,GU15 2NG,a,10926,True
456811979,31,56315,ML7 4HB,b,20087,True
456812114,66,108317,ME4 5SR,a,14145,True
456812242,94,109765,KY8 4DY,b,8176,True
456812282,34,83257,CB4 3XF,b,13408,False
456812429,81,nil,SO23 7HY,a,16759,False
456812429,81,141164,SO23 7HY,a,16759,False
456812467,19,nil,NE23 6EB,a,3086,False
456812467,19,58797,NE23 6EB,a,3086,False
456812618,70,18552,OX26 3HJ,b,3218,False
456812684,36,144790,WA1 4ER,a,3829,True
456812825,77,135732,IP18 6JE,b,3710,True
456812908,60,94169,LS22 6RZ,b,999999999999999999999999,False
456812908,60,94169,LS22 6RZ,b,4685,False
456812984,36,31123,CM2 9PG,b,11050,True
456813126,78,99764,CV6 6BQ,b,999999999999999999999999,True
456813126,78,99764,CV6 6BQ,b,4260,True
456813215,67,44293,PR4 4SU,a,23234,True
456813300,52,21353,ML5 2SG,b,999999999999999999999999,True
456813300,52,21353,ML5 2SG,b,11951,True
456813390,42,94253,IG4 5LH,a,24092,True
456813502,54,125351,N8 7BG,a,15530,True
456813614,66,78631,CF36 3HE,b,7427,False
456813678,30,148358,BA22 9NW,a,21079,True
456813772,24,47719,CF83 1UB,a,5376,False
456813883,35,64821,CO16 8PR,b,10129,False
456813966,18,76648,BS5 9DQ,a,19547,True
456814083,35,19824,CT12 6AL,a,15155,True
456814189,41,8474,NN11 8BJ,b,8109,True
456814315,67,nil,M43 7GD,a,14329,True
456814315,67,89212,M43 7GD,a,14329,True
456814438,90,8817,LL22 8QJ,a,2591,False
456814507,59,128380,S25 3RG,b,18731,True
456814622,74,95668,GU24 0AB,b,6873,False
456814708,60,140702,ST3 4QB,a,14150,True
456814785,37,142053,KT3 6AY,b,20629,True
456814892,44,121039,PE28 0JJ,a,19214,True
456815027,79,18883,CH42 9LE,a,6215,False
456815111,63,38052,CR4 4DW,a,19689,False
456815177,29,129208,SG8 6EJ,b,16627,True
456815270,22,123388,LE1 7GH,a,11341,True
null,null,null,null,null,999999999999999999999999,True
456815437,89,108987,L26 9XU,a,20806,True
456815474,26,25667,CH2 2NA,b,18291,True
456815576,28,136867,RH11 8QR,a,24978,True
456815717,69,39400,LU7 0QL,a,19897,True
456815816,68,73476,ME16 8TL,b,5235,True
456815911,63,41533,BH13 6HX,b,16474,True
456815973,25,nil,BA4 4TU,a,23539,True
456815973,25,67459,BA4 4TU,a,23539,True
456816144,96,27327,SW1W 9DH,b,3115,False
456816242,94,43111,SO23 8BS,b,9556,False
456816273,25,36820,HR9 6PD,a,1331,False
456816382,34,129124,M1 5LQ,b,4566,True
456816508,60,129261,LL77 7EP,a,19279,True
456816567,19,45568,HU17 5AA,b,8400,True
456816712,64,59443,SW16 1UB,a,8564,False
456816799,51,55061,SP1 1DA,a,23558,True
456816934,86,37176,N12 8SJ,b,4664,False
456817027,79,74227,GL1 2FA,a,15485,True
456817134,86,101526,CA14 9BZ,a,12328,True
456817202,54,78928,RG14 7PD,b,20159,True
456817320,72,117258,LS8 4LW,b,13500,True
456817388,40,81964,NR26 8JX,b,17368,True
456817495,47,18851,NW7 1RX,a,15716,True
456817644,96,83796,AB21 9LB,a,999999999999999999999999,True
456817644,96,83796,AB21 9LB,a,15385,True
456817669,21,89710,LL55 2BL,a,14891,True
456817840,92,122853,OL2 5TW,a,7980,True
456817899,51,77799,PL27 6QZ,a,2173,True
456817974,26,16464,BT40 1EU,a,2912,True
456818104,56,63995,WN6 8DE,a,17079,False
456818176,28,118254,E10 7AP,b,12442,True
456818273,25,113662,SA1 6PA,b,11206,True
456818406,58,59981,WN6 8AA,b,11648,False
456818468,20,134061,TQ9 7RY,a,21506,True
456818607,59,43553,B37 6BY,b,20262,True
456818718,70,107953,GU26 6SZ,b,16069,True
456818799,51,130106,JE3 5FA,b,19940,True
456818878,30,39079,W2 2RE,a,16580,False
456819001,53,74823,CA1 2TN,a,17914,False
456819133,85,81280,IG1 1LF,a,1083,False
456819167,19,111918,LE3 1LY,a,19533,False
456819298,50,34493,CV47 0LP,b,16064,True
456819433,85,37315,TN12 9GB,a,19713,True
456819526,78,27804,M15 4TF,b,11923,True
456819627,79,126069,LA13 9PH,b,22977,True
456819704,56,79880,CO16 7HE,a,9258,False
456819840,92,42954,CB6 3GN,a,22424,False
456819942,94,86745,HP22 5ED,a,21401,False
456819986,38,8889,B36 8LW,b,16563,False
456820089,41,84592,KT16 0HZ,b,19894,False
456820168,20,136469,SA2 0AD,a,3088,True
456820286,38,18938,BB7 4AB,b,7432,False
456820424,76,146869,BH11 8LN,a,17416,True
456820496,48,76894,PO13 8NF,a,1926,True
456820629,81,148734,SK1 3EJ,b,2105,True
456820695,47,49626,IV27 4QE,a,5626,True
456820781,33,39443,TR8 4SQ,a,8276,False
456820898,50,81653,SS4 1SS,b,6387,False
456821021,73,34712,DD11 4QR,b,19736,False
456821101,53,38600,NG16 1DE,a,12916,False
456821171,23,95379,ML6 6LD,a,19163,False
null,null,null,null,null,999999999999999999999999,False
456821302,54,16256,LL13 9LD,a,11514,False
456821438,90,108411,GU33 7QR,a,6885,False
456821480,32,83349,BT49 0GA,b,4576,True
456821576,28,33499,HA4 6HQ,a,8296,True
456821680,32,14905,GL6 0RY,a,21756,False
456821800,52,146181,G66 5LH,b,8627,True
456821915,67,139970,TQ2 8AG,a,20242,True
456822006,58,45153,G2 7PH,b,13073,True
456822105,57,70490,M29 8DX,a,14538,False
456822183,35,107546,GL54 2NY,b,999999999999999999999999,True
456822183,35,107546,GL54 2NY,b,20551,True
456822267,19,76249,DY13 0SB,a,13976,False
456822395,47,48279,LU3 1XL,b,20446,False
456822540,92,31261,SO23 8RB,b,11165,False
456822595,47,22168,LS1 2LE,a,9409,False
456822697,49,88069,WA16 0HD,a,706,True
456822814,66,33482,BA4 6SX,b,10107,True
456822908,60,19321,LA2 0PF,a,7706,True
456822968,20,116593,WF8 4QJ,b,18513,True
456823105,57,105291,GL7 7EL,b,2719,True
456823241,93,66888,HR9 6LY,b,7953,False
